M,Q,T_outer,T_cosmo,S_outer,S_cosmo,Delta_total
0.08349868917987291,0.04821234780406064,0.45629649471212264,0.08229033292317561,0.07354031654991794,8.474611633845734,0.8766260103737267
0.08523501273232902,0.046220782719014385,0.44725544280050145,0.08205616348605795,0.07872108365635527,8.452784416678313,0.8932724604347122
0.08724945500994571,0.04451105371214238,0.4367301810991114,0.08178667287840703,0.08436861412261039,8.427616857617197,0.912792489029572
0.08949677598204761,0.043121557610981937,0.4252362123682916,0.08148719717770907,0.09043091705525327,8.399632930659012,0.9347141130551151
0.09192650566453783,0.04208349950238925,0.41324005414110077,0.08116380821675753,0.09683870332364988,8.369423493388627,0.9585157640571023
0.09448407756693407,0.041420191933562826,0.4011459273441136,0.08082323504701887,0.10350190159230979,8.337636347760611,0.9836397114164583
0.09711205413810635,0.04114653136249223,0.38929172328344597,0.08047276289897215,0.1103076591422856,8.304964546675242,1.0095057549518511
0.09975141668984748,0.04126866361562652,0.37795114961258514,0.08012010711211286,0.11712014517467677,8.272132937715314,1.0355248778793875
0.1023428908293734,0.04178384586586181,0.36733959211037454,0.07977326064127271,0.12378239273842848,8.239883014929251,1.0611125531016992
0.1048282776343971,0.04268050823052487,0.35762183024091093,0.07944031541077255,0.13012028442397688,8.208956254348063,1.0857014219973387
0.1071517606754538,0.043938513605994704,0.34892027595975145,0.0791292599550072,0.13594861724163487,8.180076235681026,1.1087531078467183
0.10926115953257359,0.04552960990363694,0.3413228500108272,0.0788477583368773,0.14107899014119663,8.15392999362631,1.1297689770018735
0.11110910165501967,0.04741806453080663,0.3348899599937063,0.07860291805303694,0.1453290638710815,8.13114918475706,1.1482997121412382
0.11265408624664872,0.04956146686784415,0.3296603006340998,0.07840105719413613,0.14853257023174413,8.112291782724622,1.1639536078130135
0.11386141628432192,0.0519116807191609,0.32565536800105177,0.07824748313365891,0.15054931974056598,8.097825105359387,1.1764035356694258
0.11470397773824226,0.054415925348416744,0.32288268060132225,0.078146296063635,0.15127439461967376,8.088111012118206,1.1853925540314982
0.1151628484946094,0.057017960820069685,0.32133774888038025,0.07810023044584102,0.15064573342678336,8.083394073486547,1.1907381538560493
0.11522772330550198,0.05965935102708204,0.3210048492303036,0.07811054573349434,0.1486494206684675,8.083793398219031,1.1923351418818804
0.11489714522252914,0.06228077603990371,0.3218566587679957,0.078176974604723,0.14532218320552298,8.089298614272947,1.190157163290909
0.11417853831675041,0.06482336430420374,0.3238528156834396,0.07829773275397293,0.14075084615555386,8.09977025214914,1.1842568624646859
0.11308804095004502,0.067230014769061,0.3269375169996063,0.07846958954269084,0.13506878464943264,8.114944502779869,1.1747646733400785
